Date_Time,Date,Time,Temp,Plot
1/24/22 23:30,1/24/22,11:30:00 PM,-13.1,Plot 2
1/25/22 0:00,1/25/22,12:00:00 AM,-12.55,Plot 2
1/25/22 0:30,1/25/22,12:30:00 AM,-12.55,Plot 2
1/25/22 1:00,1/25/22,1:00:00 AM,-12.3,Plot 2
1/25/22 1:30,1/25/22,1:30:00 AM,-12.05,Plot 2
1/25/22 2:00,1/25/22,2:00:00 AM,-12.05,Plot 2
1/25/22 2:30,1/25/22,2:30:00 AM,-11.55,Plot 2
1/25/22 3:00,1/25/22,3:00:00 AM,-11.55,Plot 2
1/25/22 3:30,1/25/22,3:30:00 AM,-11.55,Plot 2
1/25/22 4:00,1/25/22,4:00:00 AM,-11.55,Plot 2
1/25/22 4:30,1/25/22,4:30:00 AM,-11.05,Plot 2
1/25/22 5:00,1/25/22,5:00:00 AM,-11.05,Plot 2
1/25/22 5:30,1/25/22,5:30:00 AM,-11.05,Plot 2
1/25/22 6:00,1/25/22,6:00:00 AM,-10.5,Plot 2
1/25/22 6:30,1/25/22,6:30:00 AM,-10.5,Plot 2
1/25/22 7:00,1/25/22,7:00:00 AM,-10.5,Plot 2
1/25/22 7:30,1/25/22,7:30:00 AM,-10,Plot 2
1/25/22 8:00,1/25/22,8:00:00 AM,-10,Plot 2
1/25/22 8:30,1/25/22,8:30:00 AM,-10,Plot 2
1/25/22 9:00,1/25/22,9:00:00 AM,-9.5,Plot 2
1/25/22 9:30,1/25/22,9:30:00 AM,-9.5,Plot 2
1/25/22 10:00,1/25/22,10:00:00 AM,-9,Plot 2
1/25/22 10:30,1/25/22,10:30:00 AM,-7.75,Plot 2
1/25/22 11:00,1/25/22,11:00:00 AM,-6.75,Plot 2
1/25/22 11:30,1/25/22,11:30:00 AM,-6.5,Plot 2
1/25/22 12:00,1/25/22,12:00:00 PM,-6,Plot 2
1/25/22 12:30,1/25/22,12:30:00 PM,-5,Plot 2
1/25/22 13:00,1/25/22,1:00:00 PM,-4,Plot 2
1/25/22 13:30,1/25/22,1:30:00 PM,-4.5,Plot 2
1/25/22 14:00,1/25/22,2:00:00 PM,-4.25,Plot 2
1/25/22 14:30,1/25/22,2:30:00 PM,-4.5,Plot 2
1/25/22 15:00,1/25/22,3:00:00 PM,-4.75,Plot 2
1/25/22 15:30,1/25/22,3:30:00 PM,-4.5,Plot 2
1/25/22 16:00,1/25/22,4:00:00 PM,-4.5,Plot 2
1/25/22 16:30,1/25/22,4:30:00 PM,-4.75,Plot 2
1/25/22 17:00,1/25/22,5:00:00 PM,-5.5,Plot 2
1/25/22 17:30,1/25/22,5:30:00 PM,-6.25,Plot 2
1/25/22 18:00,1/25/22,6:00:00 PM,-6.75,Plot 2
1/25/22 18:30,1/25/22,6:30:00 PM,-7.5,Plot 2
1/25/22 19:00,1/25/22,7:00:00 PM,-7.75,Plot 2
1/25/22 19:30,1/25/22,7:30:00 PM,-8,Plot 2
1/25/22 20:00,1/25/22,8:00:00 PM,-8.75,Plot 2
1/25/22 20:30,1/25/22,8:30:00 PM,-9.75,Plot 2
1/25/22 21:00,1/25/22,9:00:00 PM,-10.5,Plot 2
1/25/22 21:30,1/25/22,9:30:00 PM,-10.75,Plot 2
1/25/22 22:00,1/25/22,10:00:00 PM,-11.05,Plot 2
1/25/22 22:30,1/25/22,10:30:00 PM,-11.3,Plot 2
1/25/22 23:00,1/25/22,11:00:00 PM,-11.8,Plot 2
1/25/22 23:30,1/25/22,11:30:00 PM,-12.55,Plot 2
1/26/22 0:00,1/26/22,12:00:00 AM,-13.85,Plot 2
1/26/22 0:30,1/26/22,12:30:00 AM,-14.35,Plot 2
1/26/22 1:00,1/26/22,1:00:00 AM,-14.85,Plot 2
1/26/22 1:30,1/26/22,1:30:00 AM,-15.85,Plot 2
1/26/22 2:00,1/26/22,2:00:00 AM,-16.85,Plot 2
1/26/22 2:30,1/26/22,2:30:00 AM,-16.6,Plot 2
1/26/22 3:00,1/26/22,3:00:00 AM,-17.35,Plot 2
1/26/22 3:30,1/26/22,3:30:00 AM,-17.1,Plot 2
1/26/22 4:00,1/26/22,4:00:00 AM,-16.85,Plot 2
1/26/22 4:30,1/26/22,4:30:00 AM,-16.85,Plot 2
1/26/22 5:00,1/26/22,5:00:00 AM,-16.6,Plot 2
1/26/22 5:30,1/26/22,5:30:00 AM,-16.6,Plot 2
1/26/22 6:00,1/26/22,6:00:00 AM,-16.85,Plot 2
1/26/22 6:30,1/26/22,6:30:00 AM,-18.1,Plot 2
1/26/22 7:00,1/26/22,7:00:00 AM,-19.35,Plot 2
1/26/22 7:30,1/26/22,7:30:00 AM,-19.9,Plot 2
1/26/22 8:00,1/26/22,8:00:00 AM,-20.15,Plot 2
1/26/22 8:30,1/26/22,8:30:00 AM,-20.4,Plot 2
1/26/22 9:00,1/26/22,9:00:00 AM,-20.65,Plot 2
1/26/22 9:30,1/26/22,9:30:00 AM,-19.65,Plot 2
1/26/22 10:00,1/26/22,10:00:00 AM,-18.6,Plot 2
1/26/22 10:30,1/26/22,10:30:00 AM,-17.6,Plot 2
1/26/22 11:00,1/26/22,11:00:00 AM,-17.35,Plot 2
1/26/22 11:30,1/26/22,11:30:00 AM,-16.85,Plot 2
1/26/22 12:00,1/26/22,12:00:00 PM,-16.6,Plot 2
1/26/22 12:30,1/26/22,12:30:00 PM,-16.1,Plot 2
1/26/22 13:00,1/26/22,1:00:00 PM,-15.6,Plot 2
1/26/22 13:30,1/26/22,1:30:00 PM,-15.35,Plot 2
1/26/22 14:00,1/26/22,2:00:00 PM,-15.6,Plot 2
1/26/22 14:30,1/26/22,2:30:00 PM,-15.6,Plot 2
1/26/22 15:00,1/26/22,3:00:00 PM,-15.6,Plot 2
1/26/22 15:30,1/26/22,3:30:00 PM,-15.85,Plot 2
1/26/22 16:00,1/26/22,4:00:00 PM,-15.85,Plot 2
1/26/22 16:30,1/26/22,4:30:00 PM,-16.35,Plot 2
1/26/22 17:00,1/26/22,5:00:00 PM,-16.85,Plot 2
1/26/22 17:30,1/26/22,5:30:00 PM,-17.35,Plot 2
1/26/22 18:00,1/26/22,6:00:00 PM,-18.35,Plot 2
1/26/22 18:30,1/26/22,6:30:00 PM,-20.15,Plot 2
1/26/22 19:00,1/26/22,7:00:00 PM,-20.4,Plot 2
1/26/22 19:30,1/26/22,7:30:00 PM,-21.65,Plot 2
1/26/22 20:00,1/26/22,8:00:00 PM,-22.95,Plot 2
1/26/22 20:30,1/26/22,8:30:00 PM,-22.95,Plot 2
1/26/22 21:00,1/26/22,9:00:00 PM,-24.7,Plot 2
1/26/22 21:30,1/26/22,9:30:00 PM,-24.95,Plot 2
1/26/22 22:00,1/26/22,10:00:00 PM,-26.2,Plot 2
1/26/22 22:30,1/26/22,10:30:00 PM,-27,Plot 2
1/26/22 23:00,1/26/22,11:00:00 PM,-27.5,Plot 2
1/26/22 23:30,1/26/22,11:30:00 PM,-27.5,Plot 2
1/27/22 0:00,1/27/22,12:00:00 AM,-28.5,Plot 2
1/27/22 0:30,1/27/22,12:30:00 AM,-29,Plot 2
1/27/22 1:00,1/27/22,1:00:00 AM,-29,Plot 2
1/27/22 1:30,1/27/22,1:30:00 AM,-29.8,Plot 2
1/27/22 2:00,1/27/22,2:00:00 AM,-29.55,Plot 2
1/27/22 2:30,1/27/22,2:30:00 AM,-30.05,Plot 2
1/27/22 3:00,1/27/22,3:00:00 AM,-30.3,Plot 2
1/27/22 3:30,1/27/22,3:30:00 AM,-30.55,Plot 2
1/27/22 4:00,1/27/22,4:00:00 AM,-30.55,Plot 2
1/27/22 4:30,1/27/22,4:30:00 AM,-30.55,Plot 2
1/27/22 5:00,1/27/22,5:00:00 AM,-30.8,Plot 2
1/27/22 5:30,1/27/22,5:30:00 AM,-30.55,Plot 2
1/27/22 6:00,1/27/22,6:00:00 AM,-31.05,Plot 2
1/27/22 6:30,1/27/22,6:30:00 AM,-31.3,Plot 2
1/27/22 7:00,1/27/22,7:00:00 AM,-31.3,Plot 2
1/27/22 7:30,1/27/22,7:30:00 AM,-31.3,Plot 2
1/27/22 8:00,1/27/22,8:00:00 AM,-31.55,Plot 2
1/27/22 8:30,1/27/22,8:30:00 AM,-31.05,Plot 2
1/27/22 9:00,1/27/22,9:00:00 AM,-30.55,Plot 2
1/27/22 9:30,1/27/22,9:30:00 AM,-29,Plot 2
1/27/22 10:00,1/27/22,10:00:00 AM,-27.25,Plot 2
1/27/22 10:30,1/27/22,10:30:00 AM,-24.7,Plot 2
1/27/22 11:00,1/27/22,11:00:00 AM,-22.2,Plot 2
1/27/22 11:30,1/27/22,11:30:00 AM,-19.65,Plot 2
1/27/22 12:00,1/27/22,12:00:00 PM,-17.85,Plot 2
1/27/22 12:30,1/27/22,12:30:00 PM,-16.6,Plot 2
1/27/22 13:00,1/27/22,1:00:00 PM,-15.1,Plot 2
1/27/22 13:30,1/27/22,1:30:00 PM,-14.6,Plot 2
1/27/22 14:00,1/27/22,2:00:00 PM,-13.6,Plot 2
1/27/22 14:30,1/27/22,2:30:00 PM,-12.55,Plot 2
1/27/22 15:00,1/27/22,3:00:00 PM,-10.5,Plot 2
1/27/22 15:30,1/27/22,3:30:00 PM,-9.75,Plot 2
1/27/22 16:00,1/27/22,4:00:00 PM,-9.75,Plot 2
1/27/22 16:30,1/27/22,4:30:00 PM,-10,Plot 2
1/27/22 17:00,1/27/22,5:00:00 PM,-10.5,Plot 2
1/27/22 17:30,1/27/22,5:30:00 PM,-11.05,Plot 2
1/27/22 18:00,1/27/22,6:00:00 PM,-11.55,Plot 2
1/27/22 18:30,1/27/22,6:30:00 PM,-12.55,Plot 2
1/27/22 19:00,1/27/22,7:00:00 PM,-13.6,Plot 2
1/27/22 19:30,1/27/22,7:30:00 PM,-13.1,Plot 2
1/27/22 20:00,1/27/22,8:00:00 PM,-13.1,Plot 2
1/27/22 20:30,1/27/22,8:30:00 PM,-13.1,Plot 2
1/27/22 21:00,1/27/22,9:00:00 PM,-12.55,Plot 2
1/27/22 21:30,1/27/22,9:30:00 PM,-12.05,Plot 2
1/27/22 22:00,1/27/22,10:00:00 PM,-11.55,Plot 2
1/27/22 22:30,1/27/22,10:30:00 PM,-11.55,Plot 2
1/27/22 23:00,1/27/22,11:00:00 PM,-11.55,Plot 2
1/27/22 23:30,1/27/22,11:30:00 PM,-11.05,Plot 2
1/28/22 0:00,1/28/22,12:00:00 AM,-11.05,Plot 2
1/28/22 0:30,1/28/22,12:30:00 AM,-11.05,Plot 2
1/28/22 1:00,1/28/22,1:00:00 AM,-11.05,Plot 2
1/28/22 1:30,1/28/22,1:30:00 AM,-11.05,Plot 2
1/28/22 2:00,1/28/22,2:00:00 AM,-11.05,Plot 2
1/28/22 2:30,1/28/22,2:30:00 AM,-11.05,Plot 2
1/28/22 3:00,1/28/22,3:00:00 AM,-11.05,Plot 2
1/28/22 3:30,1/28/22,3:30:00 AM,-11.05,Plot 2
1/28/22 4:00,1/28/22,4:00:00 AM,-10.5,Plot 2
1/28/22 4:30,1/28/22,4:30:00 AM,-10.5,Plot 2
1/28/22 5:00,1/28/22,5:00:00 AM,-10.5,Plot 2
1/28/22 5:30,1/28/22,5:30:00 AM,-10.5,Plot 2
1/28/22 6:00,1/28/22,6:00:00 AM,-10.5,Plot 2
1/28/22 6:30,1/28/22,6:30:00 AM,-10.5,Plot 2
1/28/22 7:00,1/28/22,7:00:00 AM,-10,Plot 2
1/28/22 7:30,1/28/22,7:30:00 AM,-10,Plot 2
1/28/22 8:00,1/28/22,8:00:00 AM,-10,Plot 2
1/28/22 8:30,1/28/22,8:30:00 AM,-10,Plot 2
1/28/22 9:00,1/28/22,9:00:00 AM,-9.75,Plot 2
1/28/22 9:30,1/28/22,9:30:00 AM,-9.5,Plot 2
1/28/22 10:00,1/28/22,10:00:00 AM,-9,Plot 2
1/28/22 10:30,1/28/22,10:30:00 AM,-8,Plot 2
1/28/22 11:00,1/28/22,11:00:00 AM,-7.5,Plot 2
1/28/22 11:30,1/28/22,11:30:00 AM,-7,Plot 2
1/28/22 12:00,1/28/22,12:00:00 PM,-7,Plot 2
1/28/22 12:30,1/28/22,12:30:00 PM,-6.5,Plot 2
1/28/22 13:00,1/28/22,1:00:00 PM,-7,Plot 2
1/28/22 13:30,1/28/22,1:30:00 PM,-7.5,Plot 2
1/28/22 14:00,1/28/22,2:00:00 PM,-8,Plot 2
1/28/22 14:30,1/28/22,2:30:00 PM,-8,Plot 2
1/28/22 15:00,1/28/22,3:00:00 PM,-8.25,Plot 2
1/28/22 15:30,1/28/22,3:30:00 PM,-8.5,Plot 2
1/28/22 16:00,1/28/22,4:00:00 PM,-8.75,Plot 2
1/28/22 16:30,1/28/22,4:30:00 PM,-9,Plot 2
1/28/22 17:00,1/28/22,5:00:00 PM,-9.75,Plot 2
1/28/22 17:30,1/28/22,5:30:00 PM,-10.5,Plot 2
1/28/22 18:00,1/28/22,6:00:00 PM,-11.3,Plot 2
1/28/22 18:30,1/28/22,6:30:00 PM,-12.05,Plot 2
1/28/22 19:00,1/28/22,7:00:00 PM,-12.3,Plot 2
1/28/22 19:30,1/28/22,7:30:00 PM,-12.85,Plot 2
1/28/22 20:00,1/28/22,8:00:00 PM,-13.1,Plot 2
1/28/22 20:30,1/28/22,8:30:00 PM,-13.85,Plot 2
1/28/22 21:00,1/28/22,9:00:00 PM,-14.6,Plot 2
1/28/22 21:30,1/28/22,9:30:00 PM,-15.35,Plot 2
1/28/22 22:00,1/28/22,10:00:00 PM,-15.6,Plot 2
1/28/22 22:30,1/28/22,10:30:00 PM,-16.1,Plot 2
1/28/22 23:00,1/28/22,11:00:00 PM,-16.85,Plot 2
1/28/22 23:30,1/28/22,11:30:00 PM,-17.35,Plot 2
1/29/22 0:00,1/29/22,12:00:00 AM,-18.35,Plot 2
1/29/22 0:30,1/29/22,12:30:00 AM,-19.1,Plot 2
1/29/22 1:00,1/29/22,1:00:00 AM,-19.1,Plot 2
1/29/22 1:30,1/29/22,1:30:00 AM,-19.35,Plot 2
1/29/22 2:00,1/29/22,2:00:00 AM,-19.35,Plot 2
1/29/22 2:30,1/29/22,2:30:00 AM,-19.1,Plot 2
1/29/22 3:00,1/29/22,3:00:00 AM,-19.1,Plot 2
1/29/22 3:30,1/29/22,3:30:00 AM,-19.1,Plot 2
1/29/22 4:00,1/29/22,4:00:00 AM,-18.85,Plot 2
1/29/22 4:30,1/29/22,4:30:00 AM,-18.85,Plot 2
1/29/22 5:00,1/29/22,5:00:00 AM,-19.1,Plot 2
1/29/22 5:30,1/29/22,5:30:00 AM,-18.85,Plot 2
1/29/22 6:00,1/29/22,6:00:00 AM,-18.85,Plot 2
1/29/22 6:30,1/29/22,6:30:00 AM,-18.6,Plot 2
1/29/22 7:00,1/29/22,7:00:00 AM,-18.6,Plot 2
1/29/22 7:30,1/29/22,7:30:00 AM,-18.6,Plot 2
1/29/22 8:00,1/29/22,8:00:00 AM,-18.6,Plot 2
1/29/22 8:30,1/29/22,8:30:00 AM,-18.6,Plot 2
1/29/22 9:00,1/29/22,9:00:00 AM,-18.1,Plot 2
1/29/22 9:30,1/29/22,9:30:00 AM,-17.1,Plot 2
1/29/22 10:00,1/29/22,10:00:00 AM,-16.1,Plot 2
1/29/22 10:30,1/29/22,10:30:00 AM,-15.6,Plot 2
1/29/22 11:00,1/29/22,11:00:00 AM,-15.6,Plot 2
1/29/22 11:30,1/29/22,11:30:00 AM,-15.85,Plot 2
1/29/22 12:00,1/29/22,12:00:00 PM,-16.1,Plot 2
1/29/22 12:30,1/29/22,12:30:00 PM,-15.85,Plot 2
1/29/22 13:00,1/29/22,1:00:00 PM,-16.1,Plot 2
1/29/22 13:30,1/29/22,1:30:00 PM,-16.1,Plot 2
1/29/22 14:00,1/29/22,2:00:00 PM,-16.35,Plot 2
1/29/22 14:30,1/29/22,2:30:00 PM,-16.6,Plot 2
1/29/22 15:00,1/29/22,3:00:00 PM,-16.85,Plot 2
1/29/22 15:30,1/29/22,3:30:00 PM,-16.85,Plot 2
1/29/22 16:00,1/29/22,4:00:00 PM,-16.6,Plot 2
1/29/22 16:30,1/29/22,4:30:00 PM,-16.6,Plot 2
1/29/22 17:00,1/29/22,5:00:00 PM,-16.35,Plot 2
1/29/22 17:30,1/29/22,5:30:00 PM,-16.1,Plot 2
1/29/22 18:00,1/29/22,6:00:00 PM,-16.85,Plot 2
1/29/22 18:30,1/29/22,6:30:00 PM,-17.1,Plot 2
1/29/22 19:00,1/29/22,7:00:00 PM,-17.1,Plot 2
1/29/22 19:30,1/29/22,7:30:00 PM,-17.1,Plot 2
1/29/22 20:00,1/29/22,8:00:00 PM,-17.1,Plot 2
1/29/22 20:30,1/29/22,8:30:00 PM,-16.6,Plot 2
1/29/22 21:00,1/29/22,9:00:00 PM,-17.35,Plot 2
1/29/22 21:30,1/29/22,9:30:00 PM,-17.6,Plot 2
1/29/22 22:00,1/29/22,10:00:00 PM,-17.6,Plot 2
1/29/22 22:30,1/29/22,10:30:00 PM,-17.35,Plot 2
1/29/22 23:00,1/29/22,11:00:00 PM,-17.35,Plot 2
1/29/22 23:30,1/29/22,11:30:00 PM,-17.6,Plot 2
1/30/22 0:00,1/30/22,12:00:00 AM,-17.6,Plot 2
1/30/22 0:30,1/30/22,12:30:00 AM,-17.6,Plot 2
1/30/22 1:00,1/30/22,1:00:00 AM,-17.85,Plot 2
1/30/22 1:30,1/30/22,1:30:00 AM,-18.1,Plot 2
1/30/22 2:00,1/30/22,2:00:00 AM,-18.35,Plot 2
1/30/22 2:30,1/30/22,2:30:00 AM,-18.85,Plot 2
1/30/22 3:00,1/30/22,3:00:00 AM,-19.35,Plot 2
1/30/22 3:30,1/30/22,3:30:00 AM,-19.35,Plot 2
1/30/22 4:00,1/30/22,4:00:00 AM,-19.35,Plot 2
1/30/22 4:30,1/30/22,4:30:00 AM,-19.1,Plot 2
1/30/22 5:00,1/30/22,5:00:00 AM,-19.1,Plot 2
1/30/22 5:30,1/30/22,5:30:00 AM,-18.85,Plot 2
1/30/22 6:00,1/30/22,6:00:00 AM,-19.1,Plot 2
1/30/22 6:30,1/30/22,6:30:00 AM,-19.1,Plot 2
1/30/22 7:00,1/30/22,7:00:00 AM,-19.35,Plot 2
1/30/22 7:30,1/30/22,7:30:00 AM,-20.15,Plot 2
1/30/22 8:00,1/30/22,8:00:00 AM,-20.15,Plot 2
1/30/22 8:30,1/30/22,8:30:00 AM,-20.15,Plot 2
1/30/22 9:00,1/30/22,9:00:00 AM,-19.9,Plot 2
1/30/22 9:30,1/30/22,9:30:00 AM,-19.1,Plot 2
1/30/22 10:00,1/30/22,10:00:00 AM,-17.85,Plot 2
1/30/22 10:30,1/30/22,10:30:00 AM,-16.85,Plot 2
1/30/22 11:00,1/30/22,11:00:00 AM,-16.1,Plot 2
1/30/22 11:30,1/30/22,11:30:00 AM,-14.85,Plot 2
1/30/22 12:00,1/30/22,12:00:00 PM,-14.6,Plot 2
1/30/22 12:30,1/30/22,12:30:00 PM,-13.85,Plot 2
1/30/22 13:00,1/30/22,1:00:00 PM,-13.1,Plot 2
1/30/22 13:30,1/30/22,1:30:00 PM,-12.55,Plot 2
1/30/22 14:00,1/30/22,2:00:00 PM,-12.3,Plot 2
1/30/22 14:30,1/30/22,2:30:00 PM,-12.85,Plot 2
1/30/22 15:00,1/30/22,3:00:00 PM,-12.3,Plot 2
1/30/22 15:30,1/30/22,3:30:00 PM,-11.8,Plot 2
1/30/22 16:00,1/30/22,4:00:00 PM,-11.8,Plot 2
1/30/22 16:30,1/30/22,4:30:00 PM,-11.8,Plot 2
1/30/22 17:00,1/30/22,5:00:00 PM,-12.3,Plot 2
1/30/22 17:30,1/30/22,5:30:00 PM,-12.3,Plot 2
1/30/22 18:00,1/30/22,6:00:00 PM,-13.1,Plot 2
1/30/22 18:30,1/30/22,6:30:00 PM,-13.6,Plot 2
1/30/22 19:00,1/30/22,7:00:00 PM,-14.35,Plot 2
1/30/22 19:30,1/30/22,7:30:00 PM,-14.6,Plot 2
1/30/22 20:00,1/30/22,8:00:00 PM,-14.35,Plot 2
1/30/22 20:30,1/30/22,8:30:00 PM,-15.1,Plot 2
1/30/22 21:00,1/30/22,9:00:00 PM,-15.85,Plot 2
1/30/22 21:30,1/30/22,9:30:00 PM,-16.6,Plot 2
1/30/22 22:00,1/30/22,10:00:00 PM,-17.35,Plot 2
1/30/22 22:30,1/30/22,10:30:00 PM,-17.85,Plot 2
1/30/22 23:00,1/30/22,11:00:00 PM,-17.85,Plot 2
1/30/22 23:30,1/30/22,11:30:00 PM,-17.85,Plot 2
1/31/22 0:00,1/31/22,12:00:00 AM,-17.35,Plot 2
1/31/22 0:30,1/31/22,12:30:00 AM,-19.35,Plot 2
1/31/22 1:00,1/31/22,1:00:00 AM,-17.6,Plot 2
1/31/22 1:30,1/31/22,1:30:00 AM,-17.1,Plot 2
1/31/22 2:00,1/31/22,2:00:00 AM,-18.6,Plot 2
1/31/22 2:30,1/31/22,2:30:00 AM,-20.65,Plot 2
1/31/22 3:00,1/31/22,3:00:00 AM,-20.65,Plot 2
1/31/22 3:30,1/31/22,3:30:00 AM,-21.4,Plot 2
1/31/22 4:00,1/31/22,4:00:00 AM,-22.2,Plot 2
1/31/22 4:30,1/31/22,4:30:00 AM,-22.45,Plot 2
1/31/22 5:00,1/31/22,5:00:00 AM,-22.95,Plot 2
1/31/22 5:30,1/31/22,5:30:00 AM,-22.45,Plot 2
1/31/22 6:00,1/31/22,6:00:00 AM,-23.2,Plot 2
1/31/22 6:30,1/31/22,6:30:00 AM,-23.45,Plot 2
1/31/22 7:00,1/31/22,7:00:00 AM,-22.95,Plot 2
1/31/22 7:30,1/31/22,7:30:00 AM,-22.7,Plot 2
1/31/22 8:00,1/31/22,8:00:00 AM,-21.95,Plot 2
1/31/22 8:30,1/31/22,8:30:00 AM,-21.65,Plot 2
1/31/22 9:00,1/31/22,9:00:00 AM,-20.65,Plot 2
1/31/22 9:30,1/31/22,9:30:00 AM,-19.65,Plot 2
1/31/22 10:00,1/31/22,10:00:00 AM,-18.1,Plot 2
1/31/22 10:30,1/31/22,10:30:00 AM,-16.1,Plot 2
1/31/22 11:00,1/31/22,11:00:00 AM,-14.1,Plot 2
1/31/22 11:30,1/31/22,11:30:00 AM,-12.55,Plot 2
1/31/22 12:00,1/31/22,12:00:00 PM,-10.75,Plot 2
1/31/22 12:30,1/31/22,12:30:00 PM,-9.5,Plot 2
1/31/22 13:00,1/31/22,1:00:00 PM,-8.5,Plot 2
1/31/22 13:30,1/31/22,1:30:00 PM,-8.25,Plot 2
1/31/22 14:00,1/31/22,2:00:00 PM,-7.25,Plot 2
1/31/22 14:30,1/31/22,2:30:00 PM,-7.5,Plot 2
1/31/22 15:00,1/31/22,3:00:00 PM,-7.5,Plot 2
1/31/22 15:30,1/31/22,3:30:00 PM,-7,Plot 2
1/31/22 16:00,1/31/22,4:00:00 PM,-7.25,Plot 2
1/31/22 16:30,1/31/22,4:30:00 PM,-7.25,Plot 2
1/31/22 17:00,1/31/22,5:00:00 PM,-7.5,Plot 2
1/31/22 17:30,1/31/22,5:30:00 PM,-8.5,Plot 2
1/31/22 18:00,1/31/22,6:00:00 PM,-9.5,Plot 2
1/31/22 18:30,1/31/22,6:30:00 PM,-10.75,Plot 2
1/31/22 19:00,1/31/22,7:00:00 PM,-11.55,Plot 2
1/31/22 19:30,1/31/22,7:30:00 PM,-11.55,Plot 2
1/31/22 20:00,1/31/22,8:00:00 PM,-12.55,Plot 2
1/31/22 20:30,1/31/22,8:30:00 PM,-14.1,Plot 2
1/31/22 21:00,1/31/22,9:00:00 PM,-15.35,Plot 2
1/31/22 21:30,1/31/22,9:30:00 PM,-16.1,Plot 2
1/31/22 22:00,1/31/22,10:00:00 PM,-17.1,Plot 2
1/31/22 22:30,1/31/22,10:30:00 PM,-16.85,Plot 2
1/31/22 23:00,1/31/22,11:00:00 PM,-16.85,Plot 2
1/31/22 23:30,1/31/22,11:30:00 PM,-16.35,Plot 2
2/1/22 0:00,2/1/22,12:00:00 AM,-16.35,Plot 2
2/1/22 0:30,2/1/22,12:30:00 AM,-17.6,Plot 2
2/1/22 1:00,2/1/22,1:00:00 AM,-18.1,Plot 2
2/1/22 1:30,2/1/22,1:30:00 AM,-18.35,Plot 2
2/1/22 2:00,2/1/22,2:00:00 AM,-18.6,Plot 2
2/1/22 2:30,2/1/22,2:30:00 AM,-19.1,Plot 2
2/1/22 3:00,2/1/22,3:00:00 AM,-19.35,Plot 2
2/1/22 3:30,2/1/22,3:30:00 AM,-19.35,Plot 2
2/1/22 4:00,2/1/22,4:00:00 AM,-20.4,Plot 2
2/1/22 4:30,2/1/22,4:30:00 AM,-20.65,Plot 2
2/1/22 5:00,2/1/22,5:00:00 AM,-20.9,Plot 2
2/1/22 5:30,2/1/22,5:30:00 AM,-21.15,Plot 2
2/1/22 6:00,2/1/22,6:00:00 AM,-20.9,Plot 2
2/1/22 6:30,2/1/22,6:30:00 AM,-21.4,Plot 2
2/1/22 7:00,2/1/22,7:00:00 AM,-21.95,Plot 2
2/1/22 7:30,2/1/22,7:30:00 AM,-22.45,Plot 2
2/1/22 8:00,2/1/22,8:00:00 AM,-22.45,Plot 2
2/1/22 8:30,2/1/22,8:30:00 AM,-21.4,Plot 2
2/1/22 9:00,2/1/22,9:00:00 AM,-21.4,Plot 2
2/1/22 9:30,2/1/22,9:30:00 AM,-19.65,Plot 2
2/1/22 10:00,2/1/22,10:00:00 AM,-18.1,Plot 2
2/1/22 10:30,2/1/22,10:30:00 AM,-15.35,Plot 2
2/1/22 11:00,2/1/22,11:00:00 AM,-13.1,Plot 2
2/1/22 11:30,2/1/22,11:30:00 AM,-9.75,Plot 2
2/1/22 12:00,2/1/22,12:00:00 PM,-8.5,Plot 2
2/1/22 12:30,2/1/22,12:30:00 PM,-7,Plot 2
2/1/22 13:00,2/1/22,1:00:00 PM,-5.25,Plot 2
2/1/22 13:30,2/1/22,1:30:00 PM,-5,Plot 2
2/1/22 14:00,2/1/22,2:00:00 PM,-4,Plot 2
2/1/22 14:30,2/1/22,2:30:00 PM,-3.5,Plot 2
2/1/22 15:00,2/1/22,3:00:00 PM,-3.5,Plot 2
2/1/22 15:30,2/1/22,3:30:00 PM,-3.5,Plot 2
2/1/22 16:00,2/1/22,4:00:00 PM,-3.5,Plot 2
2/1/22 16:30,2/1/22,4:30:00 PM,-4,Plot 2
2/1/22 17:00,2/1/22,5:00:00 PM,-3.75,Plot 2
2/1/22 17:30,2/1/22,5:30:00 PM,-3.75,Plot 2
2/1/22 18:00,2/1/22,6:00:00 PM,-4,Plot 2
2/1/22 18:30,2/1/22,6:30:00 PM,-5,Plot 2
2/1/22 19:00,2/1/22,7:00:00 PM,-6,Plot 2
2/1/22 19:30,2/1/22,7:30:00 PM,-6.5,Plot 2
2/1/22 20:00,2/1/22,8:00:00 PM,-7,Plot 2
2/1/22 20:30,2/1/22,8:30:00 PM,-7.5,Plot 2
2/1/22 21:00,2/1/22,9:00:00 PM,-7.75,Plot 2
2/1/22 21:30,2/1/22,9:30:00 PM,-8,Plot 2
2/1/22 22:00,2/1/22,10:00:00 PM,-7.5,Plot 2
2/1/22 22:30,2/1/22,10:30:00 PM,-7.25,Plot 2
2/1/22 23:00,2/1/22,11:00:00 PM,-7.75,Plot 2
2/1/22 23:30,2/1/22,11:30:00 PM,-8,Plot 2
2/2/22 0:00,2/2/22,12:00:00 AM,-8,Plot 2
2/2/22 0:30,2/2/22,12:30:00 AM,-7.5,Plot 2
2/2/22 1:00,2/2/22,1:00:00 AM,-7.5,Plot 2
2/2/22 1:30,2/2/22,1:30:00 AM,-6.75,Plot 2
2/2/22 2:00,2/2/22,2:00:00 AM,-6.5,Plot 2
